nflId,height,weight,birthDate,collegeName,Position,displayName
41427,6-Jun,275,9/5/90,Concordia-St. Paul,DE,Zach Moore
43592,Jun-00,235,8/16/93,USC,FB,Tre Madden
40068,2-Jun,236,1/17/91,Penn State,ILB,Gerald Hodges
37167,5-Jun,326,1/4/88,Louisiana State,T,Joe Barksdale
44914,5-Jun,292,12/13/94,North Carolina,DT,Nazair Jones
46282,5-Jun,331,6/23/95,Appalachian State,G,Colby Gossett
35509,76,250,7/25/87,Oregon,TE,Ed Dickson
43604,76,256,9/7/92,Louisiana Tech,LB,Vontarrius Dora
39999,1-Jun,205,12/8/91,North Carolina State,CB,David Amerson
45484,3-Jun,307,5/31/93,Utah,DT,Pasoni Tasini
41434,6-Jun,300,6/12/91,Virginia,C,Luke Bowanko
41777,77,305,8/13/91,Toledo,OG,Zac Kerin
45012,4-Jun,312,8/23/93,Wyoming,C,Chase Roullier
46749,10-May,210,3/6/94,Western Carolina,RB,Detrez Newsome
41060,2-Jun,210,1/3/91,Emporia State,CB,Jeff Richards
46683,1-Jun,191,4/6/95,Bethune-Cookman,WR,Jawill Davis
34497,4-Jun,255,10/15/86,Cincinnati,OLB,Connor Barwin
42482,11-May,186,9/23/92,Florida State,WR,Rashad Greene
38568,5-Jun,263,7/14/89,Clemson,DE,Andre Branch
30153,75,263,1/30/82,Penn State,OLB,Cameron Wake
37115,2-Jun,240,2/19/88,North Carolina,ILB,Bruce Carter
45795,Jun-00,201,2/9/95,Western Illinois,WR,Lance Lenoir
39173,2-Jun,216,6/28/89,Portland State,CB,DeShawn Shead
37253,10-May,185,9/24/88,Southern Methodist,WR,Aldrick Robinson
31348,3-Jun,288,8/30/84,Southern Mississippi,DT,Tom Johnson
39292,Jun-00,204,2/14/89,Florida,WR,Deonte Thompson
35698,11-May,205,5/12/87,South Carolina State,SS,Rafael Bush
46808,Jun-00,235,12/10/94,Washington,RB,Lavon Coleman
45001,10-May,214,6/1/94,Louisiana-Lafayette,RB,Elijah McGuire
45016,7-May,208,11/24/92,Coastal Carolina,RB,De'Angelo Henderson Sr.
39670,4-Jun,240,10/31/88,Northwestern (Ia),ILB,Brian Peters
30826,4-Jun,340,1/21/84,Oregon,DT,Haloti Ngata
33083,3-Jun,270,3/28/85,Virginia,DE,Chris Long
44979,11-May,191,3/20/95,West Virginia,WR,Shelton Gibson
32361,Jun-00,196,7/25/85,New Hampshire,FS,Corey Graham
39034,10-May,194,3/30/90,Iowa State,CB,Leonard Johnson
35460,5-Jun,260,6/16/88,Oklahoma,TE,Jermaine Gresham
41826,4-Jun,287,11/15/90,West Texas A&M,DT,Ethan Westbrooks
46673,3-Jun,210,12/30/95,Arkansas-Monticello,WR,Jalen Tolliver
34500,5-Jun,305,4/14/86,Oregon,C,Max Unger
46401,1-Jun,235,11/20/96,Rice,ILB,Emmanuel Ellerbee
46848,5-Jun,316,12/28/94,Toledo,T,Elijah Nkansah
37914,10-May,192,9/21/88,Stanford,WR,Doug Baldwin
45062,11-May,222,9/16/94,Oklahoma State,RB,Chris Carson
37763,4-Jun,210,6/16/88,Hillsdale,WR,Andre Holmes
33117,3-Jun,217,5/31/85,Kansas State,WR,Jordy Nelson
34540,5-Jun,254,4/7/87,South Carolina,TE,Jared Cook
42430,1-Jun,210,3/31/93,Auburn,WR,Sammie Coates
37164,11-May,184,4/8/87,USC,CB,Shareece Wright
38757,Jun-00,217,10/12/89,Nevada,WR,Rishard Matthews
42775,6-Jun,255,9/21/92,Illinois,TE,Matt LaCosse
45161,4-Jun,306,12/21/93,Michigan,G,Kyle Kalis
43386,4-Jun,297,9/23/92,Boise State,OT,Rees Odhiambo
42463,1-Jun,200,3/27/92,USC,SS,Josh Shaw
43865,1-Jun,235,7/2/93,Memphis,TE,Alan Cross
43794,2-Jun,230,7/2/92,Pittsburgh,LB,Nicholas Grigsby
44028,4-Jun,340,3/6/94,Arkansas,G,Denver Kirkland
44816,Jun-00,228,1/18/95,Louisiana State,RB,Leonard Fournette
43563,75,205,11/11/92,California,WR,Maurice Harris
45048,11-May,195,6/25/94,Auburn,CB,Joshua Holsey
35809,7-Jun,330,3/22/87,Northern Iowa,T,Austin Howard
40019,2-Jun,215,1/26/91,USC,SS,T.J. McDonald
43934,7-Jun,316,9/9/92,Wisconsin,G,Tyler Marz
35520,75,310,9/25/87,Arizona,NT,Earl Mitchell
34836,76,274,11/13/85,Texas A&M,DE,Michael Bennett
32318,5-Jun,318,8/19/84,Towson,T,Jermon Bushrod
42037,10-May,188,1/26/91,Oklahoma State,CB,Tyler Patmon
42484,Jun-00,243,8/5/93,Arkansas,ILB,Martrell Spaight
35067,6-Jun,326,7/20/86,Mississippi,T,Jermey Parnell
42583,7-Jun,315,5/21/92,South Carolina,T,Corey Robinson
36052,Jun-00,223,3/22/88,Tiffin University,RB,Chris Ivory
42573,69,195,10/3/91,Missouri,RB,Marcus Murphy
45706,10-May,178,12/13/94,Utah,CB,Dominique Hatfield
38646,3-Jun,257,1/27/91,Georgia,TE,Orson Charles
37140,2-Jun,302,7/20/88,South Florida,DT,Terrell McClain
44995,9-May,208,12/2/94,Texas-El Paso,RB,Aaron Jones
41692,76,255,5/8/92,Miami,TE,Erik Swoope
40017,9-May,190,5/13/92,Louisiana State,SS,Tyrann Mathieu
45251,Jun-00,185,7/23/94,Youngstown State,CB,David Rivers
37159,1-Jun,250,3/1/89,Washington,ILB,Mason Foster
45476,Jun-00,232,2/10/95,Weber State,LB,Tre'Von Johnson
46716,4-Jun,239,2/1/96,Central Florida,TE,Jordan Franks
42553,1-Jun,298,3/10/92,Louisiana-Lafayette,DT,Christian Ringo
40059,9-May,205,2/23/91,Syracuse,SS,Shamarko Thomas
43342,1-Jun,224,7/7/95,USC,DB,Su'a Cravens
41335,9-May,200,8/22/91,South Carolina,WR,Bruce Ellington
42760,2-Jun,239,12/25/92,Miami (Fla.),OLB,Thurston Armbrister
40129,3-Jun,230,1/18/90,Central Florida,RB,Latavius Murray
39968,Jun-00,190,9/10/90,Washington,CB,Desmond Trufant
46335,3-Jun,320,9/30/95,Frostburg State,NT,Niles Scott
41273,7-Jun,322,7/21/93,Alabama,T,Cyrus Kouandjio
46730,5-Jun,295,2/22/95,Colorado State,G,Zack Golditch
39973,1-Jun,212,6/6/92,Clemson,WR,DeAndre Hopkins
43821,4-Jun,299,9/10/92,UCLA,C,Jake Brendel
40092,1-Jun,202,4/22/92,Oklahoma,WR,Kenny Stills
42376,Jun-00,218,1/10/94,Alabama,SS,Landon Collins
42016,67,168,2/17/91,Abilene Christian,WR,Taylor Gabriel
44862,Jun-00,199,8/26/95,Texas A&M,SS,Justin Evans
45341,1-Jun,215,9/11/94,Arkansas,WR,Keon Hatcher
32214,11-May,210,9/21/83,Florida,FS,Reggie Nelson
34464,4-Jun,257,7/31/86,Texas,OLB,Brian Orakpo
44868,4-Jun,224,4/5/94,Connecticut,FS,Obi Melifonwu
46292,5-Jun,280,1/30/95,Temple,DT,Jullian Taylor
34628,11-May,202,2/14/87,Norfolk State,FS,Don Carey
39953,2-Jun,308,1/19/90,North Carolina,G,Jonathan Cooper
39078,2-Jun,280,3/4/89,Utah,DE,Derrick Shelby
28985,75,255,12/18/80,Georgia,TE,Benjamin Watson
40946,11-May,224,10/27/90,California-Davis,P,Colton Schmidt
41340,3-Jun,308,6/30/92,North Carolina,C,Russell Bodine
46459,68,190,9/12/96,Pittsburgh,WR,Quadree Henderson
23860,11-May,200,1/23/75,Texas,K,Phil Dawson
41063,77,300,10/12/90,Louisiana College,G,Jeremy Vujnovich
42542,77,305,3/31/92,Central Michigan,DE,L.T. Walton
42366,3-Jun,255,5/18/93,Missouri,DE,Shane Ray
38684,2-Jun,235,12/9/88,Idaho,MLB,Korey Toomer
38207,5-Jun,320,1/17/89,New Mexico,T,Byron Bell
43984,73,180,5/16/92,Youngstown State,CB,Kenneth Durden
42396,6-Jun,305,4/23/93,Oregon,OT,Jake Fisher
42878,2-Jun,225,1/23/93,Boston College,OLB,Josh Keyes
29830,10-May,185,9/30/83,West Virginia,CB,Adam Jones
46626,3-Jun,244,7/21/95,Florida State,LB,Matthew Thomas
35929,2-Jun,218,2/11/88,Toledo,SS,Barry Church
46520,5-Jun,305,5/5/95,Holy Cross,C,James Murray
40311,8-May,225,2/10/91,California,RB,C.J. Anderson
38570,4-Jun,305,9/16/88,Midwestern State,T,Amini Silatolu
45250,72,196,11/7/93,Oklahoma State,CB,Lenzy Pipkins
38619,4-Jun,352,11/16/89,"Regina, Can.",DT,Akiem Hicks
44940,77,265,5/7/94,Toledo,TE,Michael Roberts
38851,10-May,182,7/16/90,California,K,Giorgio Tavecchio
42545,5-Jun,240,9/20/91,Arkansas,TE,A.J. Derby
43974,9-Jun,323,5/14/92,Nebraska,T,Zach Sterup
44977,3-Jun,345,12/29/92,Utah,G,Isaac Asiata
37076,75,331,3/13/90,Alabama,DT,Marcell Dareus
38868,1-Jun,212,8/7/90,Wyoming,FS,Tashaun Gipson
41489,5-Jun,330,6/2/91,Middle Tennessee State,G,Josh Walker
46115,3-Jun,285,12/18/95,Mississippi,DE,Breeland Speaks
35500,5-Jun,329,10/15/87,Massachusetts,G,Vladimir Ducasse
46805,69,185,12/2/95,Duke,RB,Shaun Wilson
38563,3-Jun,215,6/5/89,Appalachian State,WR,Brian Quick
42533,5-Jun,305,10/10/92,Boston College,T,Ian Silberman
40054,4-Jun,268,2/18/91,Michigan State,TE,Dion Sims
32252,74,300,3/29/85,USC,C,Ryan Kalil
38704,10-May,205,2/12/89,West Virginia,FS,Keith Tandy
35459,10-May,185,4/10/88,Alabama,CB,Kareem Jackson
40114,9-May,192,8/9/89,Florida,K,Caleb Sturgis
42440,4-Jun,265,6/4/92,Oklahoma,DE,Geneo Grissom
44982,2-Jun,208,8/1/93,Oregon State,CB,Treston Decoud
43515,77,271,9/19/93,Central Arkansas,DE,Jonathan Woodard
46638,2-Jun,307,10/23/94,Central Florida,DT,Jamiyus Pittman
43754,5-Jun,265,2/4/94,North Carolina State,TE,David Grinnage
42384,4-Jun,225,5/21/94,Michigan,WR,Devin Funchess
42563,4-Jun,257,1/14/92,"Monmouth, N.J.",TE,Neal Sterling
35008,2-Jun,308,7/19/86,Idaho State,G,Evan Smith
35454,5-Jun,275,1/1/89,South Florida,DE,Jason Pierre-Paul
40102,8-May,195,10/20/90,Florida State,RB,Chris Thompson
39982,4-Jun,203,5/20/91,Tennessee,WR,Justin Hunter
44917,1-Jun,233,5/5/95,Pittsburgh,RB,James Conner
42453,77,309,11/18/91,Pittsburgh,OT,T.J. Clemmings
42915,5-Jun,255,3/29/91,Purdue,TE,Gabe Holmes
40305,10-May,184,11/23/90,Connecticut,WR,Nick Williams
46474,10-May,198,9/2/95,Jacksonville State,RB,Roc Thomas
43477,76,265,5/19/93,Texas-San Antonio,TE,David Morgan
42943,3-Jun,207,9/21/92,Illinois State,WR,Cameron Meredith
46696,72,201,12/16/95,Virginia Tech,WR,Cam Phillips
42883,3-Jun,300,7/10/92,Georgia,C,David Andrews
43958,2-Jun,245,9/14/92,Jacksonville State,LB,Chris Landrum
41303,3-Jun,314,5/28/92,Syracuse,DT,Jay Bromley
42494,2-Jun,317,3/7/92,Stanford,DT,David Parry
39971,1-Jun,218,6/19/90,Florida State,CB,Xavier Rhodes
41309,10-May,190,4/8/91,Maryland,CB,Dexter McDougle
46512,6-Jun,288,10/8/93,West Georgia,T,Desmond Harrison
44843,1-Jun,228,4/4/94,Alabama,ILB,Reuben Foster
37247,4-Jun,306,7/26/88,Slippery Rock,G,Brandon Fusco
37977,2-Jun,216,5/30/89,Central Florida,WR,Kamar Aiken
43796,1-Jun,200,10/21/92,Missouri Western State,CB,Mike Jordan
43926,4-Jun,300,1/15/94,Washington State,DT,Destiny Vaeao
41575,Jun-00,195,9/7/91,North Greenville,WR,Freddie Martino
37138,6-Jun,330,2/15/88,Florida,T,Marcus Gilbert
39119,2-Jun,195,2/9/88,Temple,WR,Rod Streater
46104,11-May,225,12/27/95,Georgia,RB,Nick Chubb
41417,10-May,185,2/23/92,Missouri,CB,E.J. Gaines
45294,75,246,8/29/93,Southern Illinois,OLB,Chase Allen
42502,10-May,160,4/24/92,Alabama-Birmingham,WR,J.J. Nelson
39141,73,209,2/6/90,Washington,WR,Jermaine Kearse
37130,2-Jun,315,7/12/89,Florida State,C,Rodney Hudson
46894,76,307,10/11/94,Auburn,C,Casey Dunn
37230,1-Jun,242,8/9/89,Nebraska,TE,Niles Paul
37116,4-Jun,300,4/24/88,Clemson,DE,Jarvis Jenkins
40055,3-Jun,318,3/22/91,California,C,Brian Schwenke
38540,1-Jun,202,9/19/90,South Carolina,CB,Stephon Gilmore
34644,5-Jun,315,2/18/86,Nebraska,G,Matt Slauson
35455,4-Jun,261,1/6/89,Georgia Tech,OLB,Derrick Morgan
42928,9-May,215,8/3/93,Central Michigan,RB,Thomas Rawls
43369,4-Jun,295,11/24/92,Ohio State,DT,Adolphus Washington
43830,11-May,192,6/29/93,Florida International,CB,Jeremiah McKinnon
45272,70,185,7/15/94,Arizona State,WR,Tim White
46511,4-Jun,207,10/17/94,Texas Tech,WR,Derrick Willies
41441,2-Jun,250,2/16/92,Arizona,OLB,Marquis Flowers
38558,3-Jun,265,4/12/90,USC,OLB,Nick Perry
42762,11-May,203,12/19/91,Auburn,RB,Corey Grant
40412,Jun-00,233,11/15/89,Alabama,LS,Carson Tinker
33224,10-May,196,2/10/87,Boise State,CB,Orlando Scandrick
41257,11-May,194,5/1/92,Ohio State,CB,Bradley Roby
41438,74,225,5/31/92,Nebraska,WR,Quincy Enunwa
38561,9-May,210,1/13/89,Boise State,RB,Doug Martin
43682,6-Jun,255,11/30/93,Incarnate Word,TE,Cole Wick
46665,70,189,6/8/94,South Florida,CB,Deatrick Nichols
38601,2-Jun,310,7/2/89,Southern Methodist,G,Josh LeRibeus
41317,6-Jun,275,5/4/91,West Virginia,DE,Will Clarke
42953,4-Jun,253,1/16/92,Bowie State,TE,Khari Lee
40620,75,245,11/7/91,Columbia,OLB,Josh Martin
42795,6-Jun,330,1/31/92,Mississippi State,OT,Blaine Clausell
43468,2-Jun,206,2/11/93,Texas A&M,P,Drew Kaser
40112,11-May,210,11/1/90,Florida,RB,Mike Gillislee
46258,11-May,203,10/1/96,Boston College,DB,Kam Moore
34534,1-Jun,195,10/5/87,North Carolina,WR,Brandon Tate
41381,11-May,195,7/6/91,San Diego State,SS,Nat Berhe
39113,Jun-00,195,10/26/88,Fort Valley State,P,Marquette King
46405,2-Jun,220,4/20/95,Brown,LB,Richard Jarvis
42909,1-Jun,205,10/2/91,Brigham Young,DB,Robertson Daniel
46766,4-Jun,320,1/17/95,Penn State,G,Brendan Mahon
34667,9-May,195,4/10/88,South Carolina,CB,Captain Munnerlyn
45032,Jun-00,195,5/13/94,Miami (Fla.),WR,Stacy Coley
46838,7-May,185,12/26/94,Colorado State,RB,Dalyn Dawkins
46091,2-Jun,234,11/8/95,Alabama,ILB,Rashaan Evans
41378,77,315,11/27/90,Purdue,G,Kevin Pamphile
35517,3-Jun,210,11/4/86,LSU,WR,Brandon LaFell
41254,5-Jun,245,2/5/91,Florida State,WR,Kelvin Benjamin
37103,4-Jun,315,10/22/89,Temple,DE,Muhammad Wilkerson
37206,Jun-00,195,7/10/89,New Mexico State,CB,Davon House
46744,10-May,174,12/6/92,West Georgia,WR,J.J. Jones
41255,2-Jun,263,4/28/92,Florida,OLB,Dominique Easley
28956,5-Jun,228,12/8/81,North Carolina State,QB,Philip Rivers
39079,2-Jun,260,3/18/90,Missouri,DE,Jacquies Smith
34560,4-Jun,315,9/20/87,Eastern Michigan,G,T.J. Lang
38581,2-Jun,300,4/28/90,Michigan State,DT,Jerel Worthy
46532,10-May,173,11/20/93,Rutgers,WR,Janarion Grant
42507,11-May,185,4/22/94,Tulane,CB,Lorenzo Doss
34502,2-Jun,303,5/15/86,Oregon State,G,Andy Levitre
37175,11-May,205,11/16/88,North Carolina,SS,Da'Norris Searcy
34476,11-May,207,5/27/88,Illinois,CB,Vontae Davis
43950,77,275,2/14/93,Arkansas,DE,Mitchell Loewen
43595,6-Jun,230,1/26/93,Wisconsin,WR,Tanner McEvoy
37148,11-May,220,1/27/89,LSU,RB,Stevan Ridley
37168,2-Jun,203,2/23/89,California,SS,Chris Conte
43570,Jun-00,229,10/3/92,Tulane,RB,Rob Kelley
35531,3-Jun,308,10/26/87,Arizona State,OG,Shawn Lauvao
42688,73,210,5/16/92,Georgia Tech,DB,Isaiah Johnson
41709,1-Jun,295,10/9/91,Georgia,DT,Garrison Smith
40486,3-Jun,242,1/1/91,West Virginia,OLB,Terence Garvin
32211,11-May,195,12/9/84,Michigan,CB,Leon Hall
41267,5-Jun,262,9/29/92,Washington,TE,Austin Seferian-Jenkins
45854,4-Jun,280,3/1/94,Tennessee-Chattanooga,DE,Keionta Davis
45593,1-Jun,240,8/21/93,San Jose State,FB,Shane Smith
42527,10-May,195,1/2/92,Utah,WR,Kaelin Clay
44080,Jun-00,236,11/24/93,San Diego State,LS,Jeff Overbaugh
40027,11-May,185,2/7/91,Oregon State,WR,Markus Wheaton
37228,9-May,188,11/8/88,Texas Christian,WR,Jeremy Kerley
43511,2-Jun,242,7/8/93,UCLA,OLB,Aaron Wallace
33216,3-Jun,320,6/16/86,Central Florida,G,Josh Sitton
33184,3-Jun,265,5/2/85,Winston-Salem State,DE,William Hayes
45651,9-May,198,6/16/93,Iowa,WR,Riley McCarron
41284,73,230,10/20/92,LSU,RB,Jeremy Hill
42849,10-May,205,12/14/92,Texas Tech,WR,Bradley Marquez
